Found 30 n=12 files in /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set
Notebook log file: logs/notebook_20260121_123622.log
Notebook csv file (append): logs/notebook_outputs.csv
Found 846 files in /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set
Found 30 n=12 files in /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set
                                                                                                                                              path                                                    stem                                                                                                                                                 log_file             stage2_backend  n  k   m  ell  eps  kappa  rho  failed  len_z_hat  eval_advantage  eval_hamming_frac  eval_correlation
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.4.npz  kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.4  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.4.log schmidhuber_stage2_circuit 13  2 130    2 0.25  0.750  0.4   False         13        0.123077           0.461538          0.076923
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.6.npz  kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.6  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.6.log schmidhuber_stage2_circuit 13  2 130    2 0.25  0.750  0.6   False         13        0.030769           0.153846          0.692308
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.8.npz  kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.8  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho0.8.log schmidhuber_stage2_circuit 13  2 130    2 0.25  0.750  0.8   False         13        0.738462           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho1.0.npz  kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho1.0  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m130_ell2_eps0.25_kappa0.75_rho1.0.log schmidhuber_stage2_circuit 13  2 130    2 0.25  0.750  1.0   False         13       -0.061538           0.461538          0.076923
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.0.npz    kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.0    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.0.log schmidhuber_stage2_circuit 13  2  84    2 0.25  1.000  0.0   False         13        0.380952                NaN               NaN
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.2.npz    kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.2    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.2.log schmidhuber_stage2_circuit 13  2  84    2 0.25  1.000  0.2   False         13        0.285714           0.461538          0.076923
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.4.npz    kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.4    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.4.log schmidhuber_stage2_circuit 13  2  84    2 0.25  1.000  0.4   False         13        0.190476           0.461538          0.076923
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.6.npz    kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.6    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.6.log schmidhuber_stage2_circuit 13  2  84    2 0.25  1.000  0.6   False         13       -0.071429           0.384615          0.230769
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.8.npz    kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.8    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho0.8.log schmidhuber_stage2_circuit 13  2  84    2 0.25  1.000  0.8   False         13       -0.071429           0.307692          0.384615
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho1.0.npz    kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho1.0    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m84_ell2_eps0.25_kappa1.0_rho1.0.log schmidhuber_stage2_circuit 13  2  84    2 0.25  1.000  1.0   False         13        0.119048           0.384615          0.230769
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.0.npz     kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.0     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.0.log schmidhuber_stage2_circuit 13  2  87    2 0.30  1.000  0.0   False         13        0.149425                NaN               NaN
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.2.npz     kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.2     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.2.log schmidhuber_stage2_circuit 13  2  87    2 0.30  1.000  0.2   False         13        0.287356           0.307692          0.384615
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.4.npz     kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.4     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.4.log schmidhuber_stage2_circuit 13  2  87    2 0.30  1.000  0.4   False         13        0.287356           0.153846          0.692308
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.6.npz     kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.6     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.6.log schmidhuber_stage2_circuit 13  2  87    2 0.30  1.000  0.6   False         13        0.034483           0.384615          0.230769
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.8.npz     kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.8     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho0.8.log schmidhuber_stage2_circuit 13  2  87    2 0.30  1.000  0.8   False         13        0.747126           0.000000          1.000000
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho1.0.npz     kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho1.0     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m87_ell2_eps0.3_kappa1.0_rho1.0.log schmidhuber_stage2_circuit 13  2  87    2 0.30  1.000  1.0   False         13       -0.126437           0.307692          0.384615
Appended summary CSV: /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/summary_all_instances_quantum.csv
Found 30 n=14 files in /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set
                                                                                                                                               path                                                     stem                                                                                                                                                  log_file             stage2_backend  n  k   m  ell  eps  kappa  rho  failed  len_z_hat  eval_advantage  eval_hamming_frac  eval_correlation
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.0.npz kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.0 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.0.log schmidhuber_stage2_circuit 14  2 114    2 0.25  0.875  0.0   False         14        0.052632                NaN               NaN
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.2.npz kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.2 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.2.log schmidhuber_stage2_circuit 14  2 114    2 0.25  0.875  0.2   False         14       -0.052632           0.500000          0.000000
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.4.npz kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.4 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.4.log schmidhuber_stage2_circuit 14  2 114    2 0.25  0.875  0.4   False         14        0.315789           0.142857          0.714286
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.6.npz kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.6 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.6.log schmidhuber_stage2_circuit 14  2 114    2 0.25  0.875  0.6   False         14       -0.263158           0.428571          0.142857
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.8.npz kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.8 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho0.8.log schmidhuber_stage2_circuit 14  2 114    2 0.25  0.875  0.8   False         14       -0.122807           0.428571          0.142857
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho1.0.npz kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho1.0 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m114_ell2_eps0.25_kappa0.875_rho1.0.log schmidhuber_stage2_circuit 14  2 114    2 0.25  0.875  1.0   False         14        0.052632           0.357143          0.285714
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.0.npz  kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.0  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.0.log schmidhuber_stage2_circuit 14  2 118    2 0.30  0.875  0.0   False         14        0.237288                NaN               NaN
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.2.npz  kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.2  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.2.log schmidhuber_stage2_circuit 14  2 118    2 0.30  0.875  0.2   False         14        0.135593           0.500000          0.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.4.npz  kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.4  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.4.log schmidhuber_stage2_circuit 14  2 118    2 0.30  0.875  0.4   False         14        0.067797           0.214286          0.571429
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.6.npz  kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.6  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.6.log schmidhuber_stage2_circuit 14  2 118    2 0.30  0.875  0.6   False         14        0.033898           0.500000          0.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.8.npz  kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.8  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho0.8.log schmidhuber_stage2_circuit 14  2 118    2 0.30  0.875  0.8   False         14       -0.016949           0.285714          0.428571
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho1.0.npz  kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho1.0  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m118_ell2_eps0.3_kappa0.875_rho1.0.log schmidhuber_stage2_circuit 14  2 118    2 0.30  0.875  1.0   False         14        0.745763           0.071429          0.857143
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.0.npz  kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.0  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.0.log schmidhuber_stage2_circuit 14  2 144    2 0.25  0.750  0.0   False         14        0.180556                NaN               NaN
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.2.npz  kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.2  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.2.log schmidhuber_stage2_circuit 14  2 144    2 0.25  0.750  0.2   False         14        0.305556           0.071429          0.857143
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.4.npz  kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.4  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.4.log schmidhuber_stage2_circuit 14  2 144    2 0.25  0.750  0.4   False         14        0.194444           0.285714          0.428571
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.6.npz  kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.6  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.6.log schmidhuber_stage2_circuit 14  2 144    2 0.25  0.750  0.6   False         14        0.194444           0.142857          0.714286
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.8.npz  kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.8  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho0.8.log schmidhuber_stage2_circuit 14  2 144    2 0.25  0.750  0.8   False         14        0.819444           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho1.0.npz  kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho1.0  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m144_ell2_eps0.25_kappa0.75_rho1.0.log schmidhuber_stage2_circuit 14  2 144    2 0.25  0.750  1.0   False         14        0.291667           0.214286          0.571429
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.0.npz    kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.0    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.0.log schmidhuber_stage2_circuit 14  2  93    2 0.25  1.000  0.0   False         14        0.139785                NaN               NaN
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.2.npz    kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.2    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.2.log schmidhuber_stage2_circuit 14  2  93    2 0.25  1.000  0.2   False         14        0.118280           0.357143          0.285714
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.4.npz    kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.4    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.4.log schmidhuber_stage2_circuit 14  2  93    2 0.25  1.000  0.4   False         14       -0.139785           0.285714          0.428571
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.6.npz    kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.6    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.6.log schmidhuber_stage2_circuit 14  2  93    2 0.25  1.000  0.6   False         14        0.268817           0.214286          0.571429
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.8.npz    kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.8    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho0.8.log schmidhuber_stage2_circuit 14  2  93    2 0.25  1.000  0.8   False         14        0.677419           0.071429          0.857143
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho1.0.npz    kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho1.0    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m93_ell2_eps0.25_kappa1.0_rho1.0.log schmidhuber_stage2_circuit 14  2  93    2 0.25  1.000  1.0   False         14        0.526882           0.142857          0.714286
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.0.npz     kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.0     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.0.log schmidhuber_stage2_circuit 14  2  97    2 0.30  1.000  0.0   False         14        0.051546                NaN               NaN
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.2.npz     kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.2     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.2.log schmidhuber_stage2_circuit 14  2  97    2 0.30  1.000  0.2   False         14        0.010309           0.428571          0.142857
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.4.npz     kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.4     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.4.log schmidhuber_stage2_circuit 14  2  97    2 0.30  1.000  0.4   False         14        0.505155           0.000000          1.000000
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.6.npz     kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.6     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.6.log schmidhuber_stage2_circuit 14  2  97    2 0.30  1.000  0.6   False         14       -0.154639           0.428571          0.142857
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.8.npz     kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.8     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho0.8.log schmidhuber_stage2_circuit 14  2  97    2 0.30  1.000  0.8   False         14        0.835052           0.000000          1.000000
    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho1.0.npz     kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho1.0     /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n14_k2_m97_ell2_eps0.3_kappa1.0_rho1.0.log schmidhuber_stage2_circuit 14  2  97    2 0.30  1.000  1.0   False         14       -0.154639           0.285714          0.428571
Appended summary CSV: /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/summary_all_instances_quantum.csv
Found 30 n=15 files in /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set
                                                                                                                                               path                                                     stem                                                                                                                                                  log_file             stage2_backend  n  k   m  ell  eps  kappa  rho  failed  len_z_hat  eval_advantage  eval_hamming_frac  eval_correlation
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n15_k2_m102_ell2_eps0.25_kappa1.0_rho0.0.npz   kxor_instance_n15_k2_m102_ell2_eps0.25_kappa1.0_rho0.0   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n15_k2_m102_ell2_eps0.25_kappa1.0_rho0.0.log schmidhuber_stage2_circuit 15  2 102    2 0.25  1.000  0.0   False         15       -0.156863                NaN               NaN
