path,stem,log_file,stage2_backend,n,k,m,ell,eps,kappa,rho,failed,len_z_hat,eval_advantage,eval_hamming_frac,eval_correlation
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m75_ell2_eps0.25_kappa1.0_rho1.0.npz,kxor_instance_n12_k2_m75_ell2_eps0.25_kappa1.0_rho1.0,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m75_ell2_eps0.25_kappa1.0_rho1.0.log,schmidhuber_stage2_circuit,12,2,75,2,0.25,1.0,1.0,False,12,1.0,0.0,1.0
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.0.npz,kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.0,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.0.log,schmidhuber_stage2_circuit,12,2,78,2,0.3,1.0,0.0,False,12,0.23076923076923078,,
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.2.npz,kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.2,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.2.log,schmidhuber_stage2_circuit,12,2,78,2,0.3,1.0,0.2,False,12,-0.07692307692307693,0.4166666666666667,0.16666666666666666
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.4.npz,kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.4,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.4.log,schmidhuber_stage2_circuit,12,2,78,2,0.3,1.0,0.4,False,12,0.0,0.4166666666666667,0.16666666666666666
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.6.npz,kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.6,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.6.log,schmidhuber_stage2_circuit,12,2,78,2,0.3,1.0,0.6,False,12,0.2564102564102564,0.3333333333333333,0.3333333333333333
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.8.npz,kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.8,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho0.8.log,schmidhuber_stage2_circuit,12,2,78,2,0.3,1.0,0.8,False,12,0.7435897435897436,0.0,1.0
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho1.0.npz,kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho1.0,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m78_ell2_eps0.3_kappa1.0_rho1.0.log,schmidhuber_stage2_circuit,12,2,78,2,0.3,1.0,1.0,False,12,1.0,0.0,1.0
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.0.npz,kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.0,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.0.log,schmidhuber_stage2_circuit,12,2,92,2,0.25,0.875,0.0,False,12,0.08695652173913043,,
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.2.npz,kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.2,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.2.log,schmidhuber_stage2_circuit,12,2,92,2,0.25,0.875,0.2,False,12,0.13043478260869565,0.3333333333333333,0.3333333333333333
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.4.npz,kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.4,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.4.log,schmidhuber_stage2_circuit,12,2,92,2,0.25,0.875,0.4,False,12,0.08695652173913043,0.25,0.5
